title,artist,artistBio,gender,date,medium,artUrl,imageUrl
Mom's Foot Blue and Orange,Sue Williams,"American, born 1954",Female,1997,Oil and synthetic polymer paint on canvas,http://www.moma.org/collection/works/79532,http://www.moma.org/media/W1siZiIsIjE1MTI5MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=03ae5fd0c83c1123
Untitled #6,Agnes Martin,"American, born Canada. 1912–2004",Female,1989,Synthetic polymer paint and pencil on canvas,http://www.moma.org/collection/works/79540,http://www.moma.org/media/W1siZiIsIjE1MTI5MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3f0030e39e11626f
Jen,Marlene Dumas,"South African, born 1953",Female,2005,Oil on canvas,http://www.moma.org/collection/works/102421,http://www.moma.org/media/W1siZiIsIjE1MTI5MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c3492500d5426c29
Landscape at Collioure,Henri Matisse,"French, 1869–1954",Male,"Collioure, summer 1905",Oil on canvas,http://www.moma.org/collection/works/79542,http://www.moma.org/media/W1siZiIsIjE1MTI5MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6d7af2f7c5259680
Taillade,Joan Mitchell,"American, 1925–1992",Female,1990,"Oil on canvas, two panels",http://www.moma.org/collection/works/79544,http://www.moma.org/media/W1siZiIsIjE1MTI5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=efd3305929feba15
North,Philip Guston,"American, born Canada. 1913–1980",Male,1961-62,Oil on canvas,http://www.moma.org/collection/works/79545,http://www.moma.org/media/W1siZiIsIjE1MTI5NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=516683e582c6d62e
Study for Les Demoiselles D'Avignon,Pablo Picasso,"Spanish, 1881–1973",Male,"Paris, early 1907",Oil on canvas,http://www.moma.org/collection/works/79551,http://www.moma.org/media/W1siZiIsIjE1MTI5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8a8842905b5db58f
Landscape at La Ciotat,Georges Braque,"French, 1882–1963",Male,"La Ciotat, summer 1907",Oil on canvas,http://www.moma.org/collection/works/79554,http://www.moma.org/media/W1siZiIsIjE1MTI5OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=99d80b80b3a0a44a
Among the social conditions that existed which was partly the cause of the migration was the injustice done to the Negroes in the courts,Jacob Lawrence,"American, 1917–2000",Male,1940-41,Casein tempera on hardboard,http://www.moma.org/collection/works/78554,http://www.moma.org/media/W1siZiIsIjE1MTIyNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=aea41a2564600825
Large Check: 10,Sherrie Levine,"American, born 1947",Female,1987,Casein and wax on mahogany,http://www.moma.org/collection/works/91012,http://www.moma.org/media/W1siZiIsIjE1MTIyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b67507f03f1f04ff
Large Check: 11,Sherrie Levine,"American, born 1947",Female,1987,Casein and wax on mahogany,http://www.moma.org/collection/works/91013,http://www.moma.org/media/W1siZiIsIjE1MTIyOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8114cb9cdfc0fe1d
Large Check: 12,Sherrie Levine,"American, born 1947",Female,1987,Casein and wax on mahogany,http://www.moma.org/collection/works/91015,http://www.moma.org/media/W1siZiIsIjE1MTIzMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ddcbe413fd4d1f2c
Large Check: 2,Sherrie Levine,"American, born 1947",Female,1987,Casein and wax on mahogany,http://www.moma.org/collection/works/91003,http://www.moma.org/media/W1siZiIsIjE1MTIzMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ca94f20955909ca1
Large Check: 1,Sherrie Levine,"American, born 1947",Female,1987,Casein and wax on mahogany,http://www.moma.org/collection/works/91002,http://www.moma.org/media/W1siZiIsIjE1MTIzMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bb50256a7c4e435e
Large Check: 3,Sherrie Levine,"American, born 1947",Female,1987,Casein and wax on mahogany,http://www.moma.org/collection/works/91004,http://www.moma.org/media/W1siZiIsIjE1MTIzMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b75ec61b88a628b1
Large Check: 4,Sherrie Levine,"American, born 1947",Female,1987,Casein and wax on mahogany,http://www.moma.org/collection/works/91005,http://www.moma.org/media/W1siZiIsIjE1MTIzNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=66e4d8dddc0dba83
Large Check: 6,Sherrie Levine,"American, born 1947",Female,1987,Casein and wax on mahogany,http://www.moma.org/collection/works/91007,http://www.moma.org/media/W1siZiIsIjE1MTIzNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2aa01bac8adec19c
Large Check: 5,Sherrie Levine,"American, born 1947",Female,1987,Casein and wax on mahogany,http://www.moma.org/collection/works/91006,http://www.moma.org/media/W1siZiIsIjE1MTIzNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=654fff3b398520e9
Large Check: 7,Sherrie Levine,"American, born 1947",Female,1987,Casein and wax on mahogany,http://www.moma.org/collection/works/91008,http://www.moma.org/media/W1siZiIsIjE1MTIzNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7880f00e247b48bb
Large Check: 8,Sherrie Levine,"American, born 1947",Female,1987,Casein and wax on mahogany,http://www.moma.org/collection/works/91009,http://www.moma.org/media/W1siZiIsIjE1MTIzOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=93de35d4b094d2ce
Large Check: 9,Sherrie Levine,"American, born 1947",Female,1987,Casein and wax on mahogany,http://www.moma.org/collection/works/91011,http://www.moma.org/media/W1siZiIsIjE1MTIzOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4cedc9aafb00e395
White Plaque: Bridge Arch and Reflection,Ellsworth Kelly,"American, 1923–2015",Male,1952-55,"Oil on wood, two panels separated by a wood strip",http://www.moma.org/collection/works/79793,http://www.moma.org/media/W1siZiIsIjE1MTM0MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a34dc2358b472523
Zapatistas,José Clemente Orozco,"Mexican, 1883–1949",Male,1931,Oil on canvas,http://www.moma.org/collection/works/79798,http://www.moma.org/media/W1siZiIsIjE1MTM0MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8dcdbbfe66cb0e61
Still Life with Three Puppies,Paul Gauguin,"French, 1848–1903",Male,1888,Oil on wood,http://www.moma.org/collection/works/78616,http://www.moma.org/media/W1siZiIsIjE1MTM0NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a2f7b64bc32f8087
The Sob,David Alfaro Siqueiros,"Mexican, 1896–1974",Male,1939,Enamel on composition board,http://www.moma.org/collection/works/79820,http://www.moma.org/media/W1siZiIsIjE1MTM0NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d3d5b7722f0660d5
Mural Painting,Fernand Léger,"French, 1881–1955",Male,1924,Oil on canvas,http://www.moma.org/collection/works/78620,http://www.moma.org/media/W1siZiIsIjE1MTM0OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6cd9aedff6bae903
Chavade,Richard Pousette-Dart,"American, 1916–1992",Male,1951,Oil and pencil on canvas,http://www.moma.org/collection/works/79845,http://www.moma.org/media/W1siZiIsIjE1MTM1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6a4e1bd200ad8014
Summer,Jasper Johns,"American, born 1930",Male,1985,Encaustic on canvas,http://www.moma.org/collection/works/79864,http://www.moma.org/media/W1siZiIsIjE1MTM1NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7e3287db8c7e7ca9
The City Rises,Umberto Boccioni,"Italian, 1882–1916",Male,1910,Oil on canvas,http://www.moma.org/collection/works/79865,http://www.moma.org/media/W1siZiIsIjE1MTM1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=eec38cbf9859a74c
Spatial Concept: Expectations,Lucio Fontana,"Italian, born Argentina. 1899–1968",Male,1960,Slashed canvas and gauze,http://www.moma.org/collection/works/79874,http://www.moma.org/media/W1siZiIsIjE1MTM1OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4211253d0de0c13e
S&H Green Stamps,Andy Warhol,"American, 1928–1987",Male,1962,Silkscreen ink on synthetic polymer paint on canvas,http://www.moma.org/collection/works/79885,http://www.moma.org/media/W1siZiIsIjE1MTM2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4fe46f5587cfd668
Red Bird,Agnes Martin,"American, born Canada. 1912–2004",Female,1964,Synthetic polymer paint and colored pencil on canvas,http://www.moma.org/collection/works/79891,http://www.moma.org/media/W1siZiIsIjE1MTM2MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=91394831c9d7a99f
"Kappa, I",Jack Whitten,"American, born 1939",Male,1976,Synthetic polymer paint on canvas,http://www.moma.org/collection/works/79913,http://www.moma.org/media/W1siZiIsIjE1MTM2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4fe387032dcc11bf
Keeper,Annette Lemieux,"American, born 1957",Female,1987,Oil on canvas,http://www.moma.org/collection/works/79916,http://www.moma.org/media/W1siZiIsIjE1MTM2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=aab9c8fecbda1ddf
Upside Down Ada,Alex Katz,"American, born 1927",Male,1965,Oil on canvas,http://www.moma.org/collection/works/79914,http://www.moma.org/media/W1siZiIsIjE1MTM2NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a9db480ad96fa2b0
Phantasy II,Norman Lewis,"American, 1909–1979",Male,"September 23, 1946",Oil on canvas,http://www.moma.org/collection/works/79927,http://www.moma.org/media/W1siZiIsIjE1MTM2OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e72f4effd5331a49
The Old Mill,Chaim Soutine,"French, 1893–1943",Male,c. 1922-23,Oil on canvas,http://www.moma.org/collection/works/79960,http://www.moma.org/media/W1siZiIsIjE1MTM3NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9b56382736c2e3ba
Three Musicians,Pablo Picasso,"Spanish, 1881–1973",Male,"Fontainebleau, summer 1921",Oil on canvas,http://www.moma.org/collection/works/78630,http://www.moma.org/media/W1siZiIsIjE1MTM3NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a1294c5967512ea2
The First Step,František Kupka,"Czech, 1871–1957",Male,1910-13? (dated on painting 1909),Oil on canvas,http://www.moma.org/collection/works/79969,http://www.moma.org/media/W1siZiIsIjE1MTM3OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ff9d3685fa74d7ab
Patchwork Quilt,Romare Bearden,"American, 1911–1988",Male,1970,Cut-and-pasted cloth and paper with synthetic polymer paint on composition board,http://www.moma.org/collection/works/79986,http://www.moma.org/media/W1siZiIsIjE1MTM4MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5ca78e01805f41d7
Abstract Painting,Ad Reinhardt,"American, 1913–1967",Male,1960-61,Oil on canvas,http://www.moma.org/collection/works/79982,http://www.moma.org/media/W1siZiIsIjE1MTM4MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b03d8e3ec4040aab
The Eternal City,Peter Blume,"American, 1906–1992",Male,1934-37 (dated on painting 1937),Oil on composition board,http://www.moma.org/collection/works/79988,http://www.moma.org/media/W1siZiIsIjE1MTM4MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=67272f029e30a286
Gas,Edward Hopper,"American, 1882–1967",Male,1940,Oil on canvas,http://www.moma.org/collection/works/80000,http://www.moma.org/media/W1siZiIsIjE1MTM4NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1deff374b7c97421
Still Life #30,Tom Wesselmann,"American, 1931–2004",Male,April 1963,"Oil, enamel and synthetic polymer paint on composition board with collage of printed advertisements, plastic flowers, refrigerator door, plastic replicas of 7-Up bottles, glazed and framed color reproduction, and stamped metal",http://www.moma.org/collection/works/80004,http://www.moma.org/media/W1siZiIsIjE1MTM4NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f509b8fa0abb5627
The Song of the Vowels,Joan Miró,"Spanish, 1893–1983",Male,"Palma de Mallorca, April 24, 1966",Oil on canvas,http://www.moma.org/collection/works/78633,http://www.moma.org/media/W1siZiIsIjE1MTM4OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a2414a68e2ad2b1c
"Study for ""Luxe, calme et volupté""",Henri Matisse,"French, 1869–1954",Male,1904,Oil on canvas,http://www.moma.org/collection/works/80016,http://www.moma.org/media/W1siZiIsIjE1MTM5MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9867ebc79be2e0e4
"Setting Sun. Sardine Fishing. Adagio. Opus 221 from the series The Sea, The Boats, Concarneau",Paul Signac,"French, 1863–1935",Male,1891,Oil on canvas,http://www.moma.org/collection/works/80023,http://www.moma.org/media/W1siZiIsIjE1MTM5MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bd2c0c8e7cebea6f
Turning Road at Montgeroult,Paul Cézanne,"French, 1839–1906",Male,1898,Oil on canvas,http://www.moma.org/collection/works/80025,http://www.moma.org/media/W1siZiIsIjE1MTM5MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=64ec3a7b0932c68b
Number 20,Bradley Walker Tomlin,"American, 1899–1953",Male,1949,Oil on canvas,http://www.moma.org/collection/works/78634,http://www.moma.org/media/W1siZiIsIjE1MTM5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=643f960becdf0855
Portrait of Henri Michaux,Jean Dubuffet,"French, 1901–1985",Male,January 1947,"Oil on putty, pebbles, and sand on canvas",http://www.moma.org/collection/works/80037,http://www.moma.org/media/W1siZiIsIjE1MTM5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=789e64e15530c1f4
Ruin by the Sea,Lyonel Feininger,"American, 1871–1956",Male,1930,Oil on canvas,http://www.moma.org/collection/works/80044,http://www.moma.org/media/W1siZiIsIjE1MTM5OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=473c5b91cf1d5897
Muscular Paper,David Salle,"American, born 1952",Male,1985,"Oil, synthetic polymer paint, and charcoal on canvas and fabric, with painted wood, in three parts",http://www.moma.org/collection/works/79555,http://www.moma.org/media/W1siZiIsIjE1MTMwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=311874019949cc29
Diver,Jasper Johns,"American, born 1930",Male,1962-63,"Charcoal, pastel, and paint on paper mounted on canvas, two panels",http://www.moma.org/collection/works/89254,http://www.moma.org/media/W1siZiIsIjE1MTMwMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f60cef11b1ad1a93
Age of Rectangles,Carroll Dunham,"American, born 1949",Male,1983-85,"Casein, dry pigment, vinyl paint, casein emulsion, color pencil, charcoal, carbon pencil, and ink on rosewood, birch, ash, and mahogany, three panels and one inset",http://www.moma.org/collection/works/79570,http://www.moma.org/media/W1siZiIsIjE1MTMwMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c65b70392aaa126b
No. 37/No. 19 (Slate Blue and Brown on Plum),Mark Rothko,"American, born Russia now Latvia. 1903–1970",Male,1958,Oil on canvas,http://www.moma.org/collection/works/79596,http://www.moma.org/media/W1siZiIsIjE1MTMwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ff5db7b62de7e7c4
Dining Room Overlooking the Garden (The Breakfast Room),Pierre Bonnard,"French, 1867–1947",Male,1930-31,Oil on canvas,http://www.moma.org/collection/works/79604,http://www.moma.org/media/W1siZiIsIjE1MTMwOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e03945af6126274b
Afternoon Wind,Louis Michel Eilshemius,"American, 1864–1941",Male,1899,Oil on canvas,http://www.moma.org/collection/works/79610,http://www.moma.org/media/W1siZiIsIjE1MTMwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b65fd29f31c7cc57
New York Movie,Edward Hopper,"American, 1882–1967",Male,1939,Oil on canvas,http://www.moma.org/collection/works/79616,http://www.moma.org/media/W1siZiIsIjE1MTMxMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c0de7d4c1756ae0e
Joan Miró and His Daughter Dolores,Balthus (Baltusz Klossowski de Rola),"French, 1908–2001",Male,October 1937-January 1938,Oil on canvas,http://www.moma.org/collection/works/79619,http://www.moma.org/media/W1siZiIsIjE1MTMxMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9a33db6e47d37a28
Near Avenue A,Niles Spencer,"American, 1893–1952",Male,1933,Oil on canvas,http://www.moma.org/collection/works/78332,http://www.moma.org/media/W1siZiIsIjE1MTMxNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d3e82901a98c91fa
Dr. Mayer-Hermann,Otto Dix,"German, 1891–1969",Male,Berlin 1926,Oil and tempera on wood,http://www.moma.org/collection/works/78331,http://www.moma.org/media/W1siZiIsIjE1MTMxNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7aac6dfb4fb66e06
Self-Portrait with Cropped Hair,Frida Kahlo,"Mexican, 1907–1954",Female,1940,Oil on canvas,http://www.moma.org/collection/works/78333,http://www.moma.org/media/W1siZiIsIjE1MTMxNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f64825f20c4f1ec3
Young Man in a Gray Sweater (Jacques Lipchitz),Diego Rivera,"Mexican, 1886–1957",Male,Paris 1914,Oil on canvas,http://www.moma.org/collection/works/79633,http://www.moma.org/media/W1siZiIsIjE1MTMxOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=371985a7f6fc4614
Spatial Concept: Expectations,Lucio Fontana,"Italian, born Argentina. 1899–1968",Male,1959,Synthetic polymer paint on slashed burlap,http://www.moma.org/collection/works/79637,http://www.moma.org/media/W1siZiIsIjE1MTMxOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1db5b538b57b01a5
Head,Alexei Jawlensky,"Russian, 1864–1941",Male,c. 1910?,Oil on canvas over cardboard,http://www.moma.org/collection/works/79643,http://www.moma.org/media/W1siZiIsIjE1MTMyMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5d81bb80e5968c1d
The Idleness of Sisyphus,Sandro Chia,"Italian, born 1946",Male,1981,"Oil on canvas, two panels",http://www.moma.org/collection/works/79656,http://www.moma.org/media/W1siZiIsIjE1MTMyMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4b769e9410a23859
Woman with a Guitar,Pablo Picasso,"Spanish, 1881–1973",Male,"Paris, March 1914","Oil, sand, and charcoal on canvas",http://www.moma.org/collection/works/79646,http://www.moma.org/media/W1siZiIsIjE1MTMyMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=95fee361d86484ed
Bird,Jackson Pollock,"American, 1912–1956",Male,c. 1938-41,Oil and sand on canvas,http://www.moma.org/collection/works/79672,http://www.moma.org/media/W1siZiIsIjE1MTMyNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=073d86849c1c46c4
Ex. 4-Trinity's Trine,Jess,"American, 1923–2004",Male,1964,Oil on canvas over wood,http://www.moma.org/collection/works/79674,http://www.moma.org/media/W1siZiIsIjE1MTMyNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c7b40f581285bc77
Easter and the Totem,Jackson Pollock,"American, 1912–1956",Male,1953,Oil on canvas,http://www.moma.org/collection/works/79678,http://www.moma.org/media/W1siZiIsIjE1MTMyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=077695ee5653a204
Eau de Cologne,A.R. Penck (Ralf Winkler),"German, 1939–2017",Male,1975,Synthetic polymer paint on canvas,http://www.moma.org/collection/works/79681,http://www.moma.org/media/W1siZiIsIjE1MTMyOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=97ba6e39d64cce22
There Were Seven in Eight,Jackson Pollock,"American, 1912–1956",Male,c. 1945,"Oil, enamel and casein on canvas",http://www.moma.org/collection/works/79690,http://www.moma.org/media/W1siZiIsIjE1MTMzMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=17eda431dcf3b8be
Astoria,Frank Stella,"American, born 1936",Male,1958,Enamel on canvas,http://www.moma.org/collection/works/79697,http://www.moma.org/media/W1siZiIsIjE1MTMzNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6be4e237664b365d
Portrait of Gerti Schiele,Egon Schiele,"Austrian, 1890–1918",Male,1909,"Oil, silver, gold-bronze paint, and pencil on canvas",http://www.moma.org/collection/works/79721,http://www.moma.org/media/W1siZiIsIjE1MTMzNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b801b5ff9fbfad59
From a Day with Juan II,Georgia O'Keeffe,"American, 1887–1986",Female,1977,Oil on canvas,http://www.moma.org/collection/works/79714,http://www.moma.org/media/W1siZiIsIjE1MTMzNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=201fb3b502a91b68
Portrait of Peter Watson,Alberto Giacometti,"Swiss, 1901–1966",Male,1953,Oil on canvas,http://www.moma.org/collection/works/79785,http://www.moma.org/media/W1siZiIsIjE1MTMzNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a79476251d6ba81f
Untitled,Blinky Palermo,"German, 1943–1977",Male,1970,Dyed cotton mounted on muslin,http://www.moma.org/collection/works/78283,http://www.moma.org/media/W1siZiIsIjE1MTQ0MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=183105a88622f704
The Vertigo of Eros,Roberto Matta,"Chilean, 1911–2002",Male,1944,Oil on canvas,http://www.moma.org/collection/works/78651,http://www.moma.org/media/W1siZiIsIjE1MTQ0MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=654985a1d92a6c41
"Lake George, Coat and Red",Georgia O'Keeffe,"American, 1887–1986",Female,1919,Oil on canvas,http://www.moma.org/collection/works/78656,http://www.moma.org/media/W1siZiIsIjE1MTQ0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1d8634e879eeffb2
Tattoo,Jim Dine,"American, born 1935",Male,1961,Oil on canvas,http://www.moma.org/collection/works/80222,http://www.moma.org/media/W1siZiIsIjE1MTQ0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f9227b56267f6aa0
Gun with Hand #1,Vija Celmins,"American, born Latvia 1938",Female,1964,Oil on canvas,http://www.moma.org/collection/works/100222,http://www.moma.org/media/W1siZiIsIjE1MTQ1MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d0186f9f9ef7b7ff
Bathers,André Derain,"French, 1880–1954",Male,1907,Oil on canvas,http://www.moma.org/collection/works/80246,http://www.moma.org/media/W1siZiIsIjE1MTQ1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0bfc6fd71b4dbfde
